unix	долото
1700080240	3298.30
1700080242	3298.18
1700080244	3298.07
1700080246	3297.96
1700080248	3297.85
1700080250	3297.73
1700080252	3297.62
1700080254	3297.51
1700080256	3297.39
1700080258	3297.28
1700080260	3297.17
1700080262	3297.05
1700080264	3296.94
1700080266	3296.82
1700080268	3296.71
1700080270	3296.60
1700080272	3296.49
1700080274	3296.37
1700080276	3296.26
1700080278	3296.14
1700080280	3296.03
1700080282	3295.91
1700080284	3295.80
1700080286	3295.68
1700080288	3295.57
1700080290	3295.45
1700080292	3295.34
1700080294	3295.22
1700080296	3295.11
1700080298	3294.99
1700080300	3294.88
1700080302	3294.76
1700080304	3294.65
1700080306	3294.53
1700080308	3294.42
1700080310	3294.30
1700080312	3294.19
1700080314	3294.07
1700080316	3294.00
1700080318	3293.93
1700080320	3293.88
1700080322	3293.82
1700080324	3293.77
1700080326	3293.70
1700080328	3293.64
1700080330	3293.59
1700080332	3293.53
1700080334	3293.48
1700080336	3293.42
1700080338	3293.36
1700080340	3293.31
1700080342	3293.26
1700080344	3293.20
1700080346	3293.14
1700080348	3293.09
1700080350	3293.10
1700080352	3293.10
1700080354	3293.10
1700080356	3293.10
1700080358	3293.10
1700080360	3293.13
1700080362	3293.17
1700080364	3293.20
1700080366	3293.20
1700080368	3293.20
1700080370	3293.20
1700080372	3293.20
1700080374	3293.20
1700080376	3293.20
1700080378	3293.20
1700080380	3293.20
1700080382	3293.20
1700080384	3293.20
1700080386	3293.20
1700080388	3293.20
1700080390	3293.20
1700080392	3293.20
1700080394	3293.20
1700080396	3293.20
1700080398	3293.20
1700080400	3293.20
1700080402	3293.20
1700080404	3293.20
1700080406	3293.20
1700080408	3293.20
1700080410	3293.20
1700080412	3293.20
1700080414	3293.20
1700080416	3293.20
1700080418	3293.20
1700080420	3293.20
1700080422	3293.20
1700080424	3293.20
1700080426	3293.20
1700080428	3293.20
1700080430	3293.20
1700080432	3293.20
1700080434	3293.20
1700080436	3293.20
1700080438	3293.20
1700080440	3293.20
1700080442	3293.20
1700080444	3293.20
1700080446	3293.20
1700080448	3293.20
1700080450	3293.20
1700080452	3293.20
1700080454	3293.20
1700080456	3293.20
1700080458	3293.20
1700080460	3293.20
1700080462	3293.20
1700080464	3293.20
1700080466	3293.20
1700080468	3293.20
1700080470	3293.20
1700080472	3293.20
1700080474	3293.20
1700080476	3293.20
1700080478	3293.20
1700080480	3293.20
1700080482	3293.20
1700080484	3293.20
1700080486	3293.20
1700080488	3293.20
1700080490	3293.20
1700080492	3293.20
1700080494	3293.20
1700080496	3293.20
1700080498	3293.20
1700080500	3293.20
1700080502	3293.20
1700080504	3293.20
1700080506	3293.20
1700080508	3293.20
1700080510	3293.20
1700080512	3293.20
1700080514	3293.20
1700080516	3293.20
1700080518	3293.20
1700080520	3293.20
1700080522	3293.20
1700080524	3293.20
1700080526	3293.20
1700080528	3293.20
1700080530	3293.20
1700080532	3293.20
1700080534	3293.20
1700080536	3293.20
1700080538	3293.20
1700080540	3293.20
1700080542	3293.20
1700080544	3293.20
1700080546	3293.20
1700080548	3293.20
1700080550	3293.20
1700080552	3293.20
1700080554	3293.20
1700080556	3293.20
1700080558	3293.20
1700080560	3293.20
1700080562	3293.20
1700080564	3293.20
1700080566	3293.20
1700080568	3293.20
1700080570	3293.20
1700080572	3293.20
1700080574	3293.20
1700080576	3293.20
1700080578	3293.20
1700080580	3293.20
1700080582	3293.20
1700080584	3293.20
1700080586	3293.20
1700080588	3293.20
1700080590	3293.20
1700080592	3293.20
1700080594	3293.20
1700080596	3293.20
1700080598	3293.20
1700080600	3293.20
1700080602	3293.20
1700080604	3293.20
1700080606	3293.20
1700080608	3293.20
1700080610	3293.20
1700080612	3293.20
1700080614	3293.20
1700080616	3293.20
1700080618	3293.20
1700080620	3293.20
1700080622	3293.20
1700080624	3293.20
1700080626	3293.20
1700080628	3293.50
1700080630	3293.41
1700080632	3293.41
1700080634	3293.45
1700080636	3293.45
1700080638	3293.42
1700080640	3293.36
1700080642	3293.19
1700080644	3292.99
1700080646	3292.80
1700080648	3292.61
1700080650	3292.41
1700080652	3292.22
1700080654	3292.03
1700080656	3291.83
1700080658	3291.64
1700080660	3291.44
1700080662	3291.25
1700080664	3291.05
1700080666	3290.86
1700080668	3290.67
1700080670	3290.47
1700080672	3290.28
1700080674	3290.08
1700080676	3289.88
1700080678	3289.69
1700080680	3289.49
1700080682	3289.29
1700080684	3289.10
1700080686	3288.90
1700080688	3288.70
1700080690	3288.50
1700080692	3288.30
1700080694	3288.10
1700080696	3287.90
1700080698	3287.70
1700080700	3287.50
1700080702	3287.30
1700080704	3287.10
1700080706	3286.90
1700080708	3286.69
1700080710	3286.49
1700080712	3286.29
1700080714	3286.08
1700080716	3285.88
1700080718	3285.68
1700080720	3285.47
1700080722	3285.27
1700080724	3285.06
1700080726	3284.86
1700080728	3284.65
1700080730	3284.44
1700080732	3284.24
1700080734	3284.03
1700080736	3283.82
1700080738	3283.62
1700080740	3283.41
1700080742	3283.20
1700080744	3282.99
1700080746	3282.78
1700080748	3282.57
1700080750	3282.37
1700080752	3282.16
1700080754	3281.95
1700080756	3281.74
1700080758	3281.53
1700080760	3281.32
1700080762	3281.11
1700080764	3280.90
1700080766	3280.69
1700080768	3280.48
1700080770	3280.27
1700080772	3280.05
1700080774	3279.84
1700080776	3279.63
1700080778	3279.41
1700080780	3279.20
1700080782	3278.99
1700080784	3278.77
1700080786	3278.56
1700080788	3278.34
1700080790	3278.13
1700080792	3277.91
1700080794	3277.70
1700080796	3277.48
1700080798	3277.26
1700080800	3277.05
1700080802	3276.83
1700080804	3276.61
1700080806	3276.39
1700080808	3276.17
1700080810	3275.95
1700080812	3275.74
1700080814	3275.52
1700080816	3275.29
1700080818	3275.07
1700080820	3274.85
1700080822	3274.63
1700080824	3274.41
1700080826	3274.19
1700080828	3273.97
1700080830	3273.74
1700080832	3273.52
1700080834	3273.30
1700080836	3273.07
1700080838	3272.85
1700080840	3272.63
1700080842	3272.40
1700080844	3272.18
1700080846	3271.96
1700080848	3271.73
1700080850	3271.51
1700080852	3271.34
1700080854	3271.22
1700080856	3271.11
1700080858	3271.01
1700080860	3270.91
1700080862	3270.81
1700080864	3270.71
1700080866	3270.61
1700080868	3270.50
1700080870	3270.40
1700080872	3270.30
1700080874	3270.20
1700080876	3270.09
1700080878	3269.99
1700080880	3269.89
1700080882	3269.79
1700080884	3269.68
1700080886	3269.58
1700080888	3269.48
1700080890	3269.37
1700080892	3269.27
1700080894	3269.17
1700080896	3269.06
1700080898	3268.96
1700080900	3268.86
1700080902	3268.75
1700080904	3268.65
1700080906	3268.55
1700080908	3268.44
1700080910	3268.34
1700080912	3268.24
1700080914	3268.13
1700080916	3268.03
1700080918	3267.92
1700080920	3267.82
1700080922	3267.71
1700080924	3267.61
1700080926	3267.51
1700080928	3267.40
1700080930	3267.30
1700080932	3267.19
1700080934	3267.09
1700080936	3266.98
1700080938	3266.88
1700080940	3266.77
1700080942	3266.66
1700080944	3266.56
1700080946	3266.45
1700080948	3266.35
1700080950	3266.25
1700080952	3266.14
1700080954	3266.03
1700080956	3265.93
1700080958	3265.82
1700080960	3265.72
1700080962	3265.61
1700080964	3265.51
1700080966	3265.40
1700080968	3265.30
1700080970	3265.19
1700080972	3265.08
1700080974	3264.97
1700080976	3264.87
1700080978	3264.76
1700080980	3264.66
1700080982	3264.55
1700080984	3264.44
1700080986	3264.35
1700080988	3264.27
1700080990	3264.20
1700080992	3264.12
1700080994	3264.05
1700080996	3263.97
1700080998	3263.98
1700081000	3263.98
1700081002	3263.98
1700081004	3263.98
1700081006	3263.98
1700081008	3263.98
1700081010	3263.98
1700081012	3263.98
1700081014	3263.98
1700081016	3263.98
1700081018	3263.98
1700081020	3263.98
1700081022	3263.98
1700081024	3263.98
1700081026	3263.98
1700081028	3263.98
1700081030	3263.98
1700081032	3263.98
1700081034	3263.98
1700081036	3263.98
1700081038	3263.98
1700081040	3264.00
1700081042	3264.03
1700081044	3264.07
1700081046	3264.07
1700081048	3264.07
1700081050	3264.07
1700081052	3264.07
1700081054	3264.07
1700081056	3264.07
1700081058	3264.07
1700081060	3264.07
1700081062	3264.07
1700081064	3264.07
1700081066	3264.07
1700081068	3264.07
1700081070	3264.07
1700081072	3264.07
1700081074	3264.07
1700081076	3264.07
1700081078	3264.07
1700081080	3264.07
1700081082	3264.07
1700081084	3264.07
1700081086	3264.07
1700081088	3264.07
1700081090	3264.07
1700081092	3264.07
1700081094	3264.07
1700081096	3264.07
1700081098	3264.07
1700081100	3264.07
1700081102	3264.07
1700081104	3264.07
1700081106	3264.07
1700081108	3264.07
1700081110	3264.07
1700081112	3264.07
1700081114	3264.07
1700081116	3264.07
1700081118	3264.07
1700081120	3264.07
1700081122	3264.07
1700081124	3264.07
1700081126	3264.07
1700081128	3264.07
1700081130	3264.07
1700081132	3264.07
1700081134	3264.07
1700081136	3264.07
1700081138	3264.07
1700081140	3264.07
1700081142	3264.07
1700081144	3264.07
1700081146	3264.07
1700081148	3264.07
1700081150	3264.07
1700081152	3264.07
1700081154	3264.07
1700081156	3264.07
1700081158	3264.07
1700081160	3264.07
1700081162	3264.07
1700081164	3264.07
1700081166	3264.07
1700081168	3264.07
1700081170	3264.07
1700081172	3264.07
1700081174	3264.07
1700081176	3264.07
1700081178	3264.07
1700081180	3264.07
1700081182	3264.07
1700081184	3264.07
1700081186	3264.07
1700081188	3264.07
1700081190	3264.07
1700081192	3264.07
1700081194	3264.07
1700081196	3264.07
1700081198	3264.07
1700081200	3264.07
1700081202	3264.07
1700081204	3264.07
1700081206	3264.07
1700081208	3264.07
1700081210	3264.07
1700081212	3264.07
1700081214	3264.07
1700081216	3264.07
1700081218	3264.07
1700081220	3264.07
1700081222	3264.07
1700081224	3264.07
1700081226	3264.07
1700081228	3264.07
1700081230	3264.07
1700081232	3264.07
1700081234	3264.07
1700081236	3264.07
1700081238	3264.07
1700081240	3264.07
1700081242	3264.07
1700081244	3264.07
1700081246	3264.07
1700081248	3264.07
1700081250	3264.07
1700081252	3264.07
1700081254	3264.07
1700081256	3264.07
1700081258	3264.07
1700081260	3264.07
1700081262	3264.07
1700081264	3264.07
1700081266	3264.07
1700081268	3264.07
1700081270	3264.07
1700081272	3264.07
1700081274	3264.07
1700081276	3264.07
1700081278	3264.07
1700081280	3264.07
1700081282	3264.07
1700081284	3264.07
1700081286	3264.07
1700081288	3264.07
1700081290	3264.07
1700081292	3264.07
1700081294	3264.07
1700081296	3264.07
1700081298	3264.07
1700081300	3264.07
1700081302	3264.07
1700081304	3264.07
1700081306	3264.07
1700081308	3264.07
1700081310	3264.07
1700081312	3264.07
1700081314	3264.07
1700081316	3264.07
1700081318	3264.07
1700081320	3264.07
1700081322	3264.07
1700081324	3264.07
1700081326	3264.07
1700081328	3264.07
1700081330	3264.07
1700081332	3264.07
1700081334	3264.07
1700081336	3264.07
1700081338	3264.07
1700081340	3264.07
1700081342	3264.07
1700081344	3264.07
1700081346	3264.07
1700081348	3264.07
1700081350	3264.07
1700081352	3264.07
1700081354	3264.07
1700081356	3264.07
1700081358	3264.67
1700081360	3264.55
1700081362	3264.42
1700081364	3264.30
1700081366	3264.20
1700081368	3264.14
1700081370	3264.10
1700081372	3264.05
1700081374	3264.01
1700081376	3263.97
1700081378	3263.92
1700081380	3263.88
1700081382	3263.83
1700081384	3263.79
1700081386	3263.75
1700081388	3263.70
1700081390	3263.66
1700081392	3263.62
1700081394	3263.56
1700081396	3263.43
1700081398	3263.33
1700081400	3263.25
1700081402	3263.16
1700081404	3263.07
1700081406	3262.99
1700081408	3262.90
1700081410	3262.81
1700081412	3262.72
1700081414	3262.64
1700081416	3262.55
1700081418	3262.47
1700081420	3262.38
1700081422	3262.30
1700081424	3262.21
1700081426	3262.12
1700081428	3262.04
1700081430	3261.95
1700081432	3261.86
1700081434	3261.78
1700081436	3261.69
1700081438	3261.60
1700081440	3261.52
1700081442	3261.43
1700081444	3261.35
1700081446	3261.26
1700081448	3261.17
1700081450	3261.08
1700081452	3261.00
1700081454	3260.91
1700081456	3260.82
1700081458	3260.74
1700081460	3260.65
1700081462	3260.56
1700081464	3260.47
1700081466	3260.39
1700081468	3260.30
1700081470	3260.21
1700081472	3260.12
1700081474	3260.04
1700081476	3259.95
1700081478	3259.86
1700081480	3259.77
1700081482	3259.69
1700081484	3259.60
1700081486	3259.51
1700081488	3259.42
1700081490	3259.33
1700081492	3259.23
1700081494	3259.14
1700081496	3259.05
1700081498	3258.96
1700081500	3258.86
1700081502	3258.77
1700081504	3258.68
1700081506	3258.58
1700081508	3258.49
1700081510	3258.40
1700081512	3258.30
1700081514	3258.21
1700081516	3258.12
1700081518	3258.02
1700081520	3257.93
1700081522	3257.83
1700081524	3257.74
1700081526	3257.65
1700081528	3257.55
1700081530	3257.46
1700081532	3257.36
1700081534	3257.27
1700081536	3257.17
1700081538	3257.08
1700081540	3256.98
1700081542	3256.89
1700081544	3256.80
1700081546	3256.70
1700081548	3256.61
1700081550	3256.51
1700081552	3256.42
1700081554	3256.32
1700081556	3256.23
1700081558	3256.13
1700081560	3256.03
1700081562	3255.94
1700081564	3255.85
1700081566	3255.75
1700081568	3255.65
1700081570	3255.56
1700081572	3255.46
1700081574	3255.37
1700081576	3255.27
1700081578	3255.17
1700081580	3255.08
1700081582	3254.98
1700081584	3254.88
1700081586	3254.79
1700081588	3254.69
1700081590	3254.59
1700081592	3254.50
1700081594	3254.40
1700081596	3254.31
1700081598	3254.21
1700081600	3254.11
1700081602	3254.01
1700081604	3253.92
1700081606	3253.82
1700081608	3253.72
1700081610	3253.63
1700081612	3253.53
1700081614	3253.44
1700081616	3253.34
1700081618	3253.25
1700081620	3253.15
1700081622	3253.06
1700081624	3252.96
1700081626	3252.86
1700081628	3252.77
1700081630	3252.67
1700081632	3252.57
1700081634	3252.48
1700081636	3252.38
1700081638	3252.29
1700081640	3252.19
1700081642	3252.10
1700081644	3252.00
1700081646	3251.90
1700081648	3251.81
1700081650	3251.71
1700081652	3251.62
1700081654	3251.52
1700081656	3251.43
1700081658	3251.33
1700081660	3251.23
1700081662	3251.14
1700081664	3251.04
1700081666	3250.94
1700081668	3250.85
1700081670	3250.75
1700081672	3250.65
1700081674	3250.55
1700081676	3250.46
1700081678	3250.36
1700081680	3250.26
1700081682	3250.17
1700081684	3250.07
1700081686	3249.97
1700081688	3249.87
1700081690	3249.78
1700081692	3249.68
1700081694	3249.58
1700081696	3249.48
1700081698	3249.38
1700081700	3249.28
1700081702	3249.18
1700081704	3249.08
1700081706	3248.98
1700081708	3248.88
1700081710	3248.78
1700081712	3248.68
1700081714	3248.58
1700081716	3248.48
1700081718	3248.38
1700081720	3248.28
1700081722	3248.18
1700081724	3248.08
1700081726	3247.98
1700081728	3247.88
1700081730	3247.78
1700081732	3247.67
1700081734	3247.57
1700081736	3247.47
1700081738	3247.37
1700081740	3247.27
1700081742	3247.17
1700081744	3247.07
1700081746	3246.96
1700081748	3246.86
1700081750	3246.76
1700081752	3246.66
1700081754	3246.56
1700081756	3246.45
1700081758	3246.35
1700081760	3246.25
1700081762	3246.15
1700081764	3246.04
1700081766	3245.94
1700081768	3245.84
1700081770	3245.74
1700081772	3245.64
1700081774	3245.53
1700081776	3245.43
1700081778	3245.33
1700081780	3245.22
1700081782	3245.12
1700081784	3245.02
1700081786	3244.91
1700081788	3244.81
1700081790	3244.70
1700081792	3244.60
1700081794	3244.50
1700081796	3244.39
1700081798	3244.29
1700081800	3244.19
1700081802	3244.08
1700081804	3243.98
1700081806	3243.87
1700081808	3243.77
1700081810	3243.67
1700081812	3243.56
1700081814	3243.46
1700081816	3243.36
1700081818	3243.26
1700081820	3243.15
1700081822	3243.05
1700081824	3242.95
1700081826	3242.85
1700081828	3242.74
1700081830	3242.64
1700081832	3242.54
1700081834	3242.44
1700081836	3242.34
1700081838	3242.23
1700081840	3242.13
1700081842	3242.02
1700081844	3241.92
1700081846	3241.82
1700081848	3241.71
1700081850	3241.61
1700081852	3241.51
1700081854	3241.40
1700081856	3241.30
1700081858	3241.19
1700081860	3241.09
1700081862	3240.98
1700081864	3240.88
1700081866	3240.78
1700081868	3240.67
1700081870	3240.57
1700081872	3240.47
1700081874	3240.36
1700081876	3240.26
1700081878	3240.15
1700081880	3240.05
1700081882	3239.94
1700081884	3239.84
1700081886	3239.73
1700081888	3239.63
1700081890	3239.52
1700081892	3239.42
1700081894	3239.31
1700081896	3239.20
1700081898	3239.10
1700081900	3239.00
1700081902	3238.89
1700081904	3238.78
1700081906	3238.68
1700081908	3238.57
1700081910	3238.46
1700081912	3238.36
1700081914	3238.25
1700081916	3238.14
1700081918	3238.04
1700081920	3237.93
1700081922	3237.83
1700081924	3237.72
1700081926	3237.61
1700081928	3237.51
1700081930	3237.40
1700081932	3237.30
1700081934	3237.19
1700081936	3237.08
1700081938	3236.98
1700081940	3236.87
1700081942	3236.76
1700081944	3236.65
1700081946	3236.55
1700081948	3236.44
1700081950	3236.33
1700081952	3236.23
1700081954	3236.12
1700081956	3236.02
1700081958	3235.91
1700081960	3235.80
1700081962	3235.68
1700081964	3235.55
1700081966	3235.42
1700081968	3235.28
1700081970	3235.17
1700081972	3235.07
1700081974	3235.09
1700081976	3235.09
1700081978	3235.09
1700081980	3235.09
1700081982	3235.09
1700081984	3235.09
1700081986	3235.02
1700081988	3234.97
1700081990	3234.97
1700081992	3235.00
1700081994	3235.05
1700081996	3235.07
1700081998	3235.07
1700082000	3235.07
1700082002	3235.07
1700082004	3235.07
1700082006	3235.07
1700082008	3235.07
1700082010	3235.07
1700082012	3235.07
1700082014	3235.07
1700082016	3235.07
1700082018	3235.07
1700082020	3235.07
1700082022	3235.07
1700082024	3235.07
1700082026	3235.07
1700082028	3235.07
1700082030	3235.07
1700082032	3235.07
1700082034	3235.07
1700082036	3235.07
1700082038	3235.07
1700082040	3235.07
1700082042	3235.07
1700082044	3235.07
1700082046	3235.07
1700082048	3235.07
1700082050	3235.07
1700082052	3235.07
1700082054	3235.07
1700082056	3235.07
1700082058	3235.07
1700082060	3235.07
1700082062	3235.07
1700082064	3235.07
1700082066	3235.07
1700082068	3235.07
1700082070	3235.07
1700082072	3235.07
1700082074	3235.07
1700082076	3235.07
1700082078	3235.07
1700082080	3235.07
1700082082	3235.07
1700082084	3235.07
1700082086	3235.07
1700082088	3235.07
1700082090	3235.07
1700082092	3235.07
1700082094	3235.07
1700082096	3235.07
1700082098	3235.07
1700082100	3235.07
1700082102	3235.07
1700082104	3235.07
1700082106	3235.07
1700082108	3235.07
1700082110	3235.07
1700082112	3235.07
1700082114	3235.07
1700082116	3235.07
1700082118	3235.07
1700082120	3235.07
1700082122	3235.07
1700082124	3235.07
1700082126	3235.07
1700082128	3235.07
1700082130	3235.07
1700082132	3235.07
1700082134	3235.07
1700082136	3235.07
1700082138	3235.07
1700082140	3235.07
1700082142	3235.07
1700082144	3235.07
1700082146	3235.07
1700082148	3235.07
1700082150	3235.07
1700082152	3235.07
1700082154	3235.07
1700082156	3235.07
1700082158	3235.07
1700082160	3235.07
1700082162	3235.07
1700082164	3235.07
1700082166	3235.07
1700082168	3235.07
1700082170	3235.07
1700082172	3235.07
1700082174	3235.07
1700082176	3235.07
1700082178	3235.07
1700082180	3235.07
1700082182	3235.07
1700082184	3235.07
1700082186	3235.07
1700082188	3235.07
1700082190	3235.07
1700082192	3235.07
1700082194	3235.07
1700082196	3235.07
1700082198	3235.07
1700082200	3235.07
1700082202	3235.07
1700082204	3235.07
1700082206	3235.07
1700082208	3235.07
1700082210	3235.07
1700082212	3235.07
1700082214	3235.07
1700082216	3235.07
1700082218	3235.07
1700082220	3235.07
1700082222	3235.07
1700082224	3235.07
1700082226	3235.07
1700082228	3235.07
1700082230	3235.07
1700082232	3235.07
1700082234	3235.07
1700082236	3235.07
1700082238	3235.07
1700082240	3235.07
1700082242	3235.07
1700082244	3235.07
1700082246	3235.07
1700082248	3235.07
1700082250	3235.07
1700082252	3235.07
1700082254	3235.07
1700082256	3235.07
1700082258	3235.07
1700082260	3235.07
1700082262	3235.07
1700082264	3235.07
1700082266	3235.07
1700082268	3235.07
1700082270	3235.07
1700082272	3235.07
1700082274	3235.07
1700082276	3235.07
1700082278	3235.07
1700082280	3235.07
1700082282	3235.07
1700082284	3235.07
1700082286	3235.07
1700082288	3235.07
1700082290	3235.07
1700082292	3235.07
1700082294	3235.07
1700082296	3235.07
1700082298	3235.07
1700082300	3235.07
1700082302	3235.07
1700082304	3235.07
1700082306	3235.07
1700082308	3235.07
1700082310	3235.07
1700082312	3235.07
1700082314	3235.07
1700082316	3235.07
1700082318	3235.07
1700082320	3235.07
1700082322	3235.07
1700082324	3235.07
1700082326	3235.07
1700082328	3235.07
1700082330	3235.07
1700082332	3235.07
1700082334	3235.07
1700082336	3235.07
1700082338	3235.07
1700082340	3235.07
1700082342	3235.07
1700082344	3235.07
1700082346	3235.07
1700082348	3235.07
1700082350	3235.07
1700082352	3235.07
1700082354	3235.07
1700082356	3235.07
1700082358	3235.07
1700082360	3235.07
1700082362	3235.07
1700082364	3235.07
1700082366	3235.07
1700082368	3235.07
1700082370	3235.07
1700082372	3235.07
1700082374	3235.07
1700082376	3235.07
1700082378	3235.07
1700082380	3235.07
1700082382	3235.07
1700082384	3235.07
1700082386	3235.07
1700082388	3235.07
1700082390	3235.07
1700082392	3235.07
1700082394	3235.07
1700082396	3235.07
1700082398	3235.07
1700082400	3235.07
1700082402	3235.07
1700082404	3235.07
1700082406	3235.07
1700082408	3235.07
1700082410	3235.07
1700082412	3235.07
1700082414	3235.07
1700082416	3235.07
1700082418	3235.07
1700082420	3235.07
1700082422	3235.07
1700082424	3235.07
1700082426	3235.07
1700082428	3235.07
1700082430	3235.07
1700082432	3235.07
1700082434	3235.07
1700082436	3235.07
1700082438	3235.62
1700082440	3235.52
1700082442	3235.48
1700082444	3235.40
1700082446	3235.32
1700082448	3235.24
1700082450	3235.17
1700082452	3235.09
1700082454	3235.02
1700082456	3234.94
1700082458	3234.87
1700082460	3234.79
1700082462	3234.71
1700082464	3234.64
1700082466	3234.56
1700082468	3234.48
1700082470	3234.41
1700082472	3234.33
1700082474	3234.26
1700082476	3234.18
1700082478	3234.10
1700082480	3234.03
1700082482	3233.95
1700082484	3233.87
1700082486	3233.79
1700082488	3233.72
1700082490	3233.64
1700082492	3233.57
1700082494	3233.49
1700082496	3233.42
1700082498	3233.34
1700082500	3233.27
1700082502	3233.19
1700082504	3233.12
1700082506	3233.04
1700082508	3232.97
1700082510	3232.89
1700082512	3232.82
1700082514	3232.74
1700082516	3232.66
1700082518	3232.59
1700082520	3232.51
1700082522	3232.44
1700082524	3232.36
1700082526	3232.29
1700082528	3232.21
1700082530	3232.13
1700082532	3232.06
1700082534	3231.98
1700082536	3231.90
1700082538	3231.83
1700082540	3231.75
1700082542	3231.68
1700082544	3231.60
1700082546	3231.52
1700082548	3231.44
1700082550	3231.37
1700082552	3231.30
1700082554	3231.24
1700082556	3231.18
1700082558	3231.11
1700082560	3231.05
1700082562	3230.98
1700082564	3230.92
1700082566	3230.85
1700082568	3230.79
1700082570	3230.72
1700082572	3230.66
1700082574	3230.59
1700082576	3230.52
1700082578	3230.46
1700082580	3230.39
1700082582	3230.33
1700082584	3230.26
1700082586	3230.20
1700082588	3230.13
1700082590	3230.07
1700082592	3230.00
1700082594	3229.94
1700082596	3229.87
1700082598	3229.80
1700082600	3229.74
1700082602	3229.67
1700082604	3229.60
1700082606	3229.54
1700082608	3229.48
1700082610	3229.41
1700082612	3229.34
1700082614	3229.28
1700082616	3229.21
1700082618	3229.14
1700082620	3229.08
1700082622	3229.01
1700082624	3228.95
1700082626	3228.88
1700082628	3228.81
1700082630	3228.75
1700082632	3228.68
1700082634	3228.61
1700082636	3228.55
1700082638	3228.48
1700082640	3228.41
1700082642	3228.35
1700082644	3228.28
1700082646	3228.22
1700082648	3228.15
1700082650	3228.08
1700082652	3228.02
1700082654	3227.95
1700082656	3227.88
1700082658	3227.82
1700082660	3227.75
1700082662	3227.68
1700082664	3227.61
1700082666	3227.55
1700082668	3227.48
1700082670	3227.41
1700082672	3227.35
1700082674	3227.28
1700082676	3227.21
1700082678	3227.15
1700082680	3227.08
1700082682	3227.01
1700082684	3226.94
1700082686	3226.88
1700082688	3226.81
1700082690	3226.74
1700082692	3226.67
1700082694	3226.61
1700082696	3226.54
1700082698	3226.47
1700082700	3226.40
1700082702	3226.34
1700082704	3226.27
1700082706	3226.20
1700082708	3226.13
1700082710	3226.07
1700082712	3225.99
1700082714	3225.93
1700082716	3225.86
1700082718	3225.79
1700082720	3225.72
1700082722	3225.66
1700082724	3225.59
1700082726	3225.52
1700082728	3225.45
1700082730	3225.38
1700082732	3225.31
1700082734	3225.25
1700082736	3225.18
1700082738	3225.11
1700082740	3225.04
1700082742	3224.97
1700082744	3224.90
1700082746	3224.84
1700082748	3224.77
1700082750	3224.70
1700082752	3224.63
1700082754	3224.56
1700082756	3224.50
1700082758	3224.43
1700082760	3224.36
1700082762	3224.30
1700082764	3224.23
1700082766	3224.16
1700082768	3224.10
1700082770	3224.03
1700082772	3223.96
1700082774	3223.90
1700082776	3223.83
1700082778	3223.76
1700082780	3223.69
1700082782	3223.63
1700082784	3223.56
1700082786	3223.49
1700082788	3223.43
1700082790	3223.36
1700082792	3223.29
1700082794	3223.22
1700082796	3223.16
1700082798	3223.09
1700082800	3223.02
1700082802	3222.96
1700082804	3222.89
1700082806	3222.82
1700082808	3222.75
1700082810	3222.69
1700082812	3222.62
1700082814	3222.55
1700082816	3222.48
1700082818	3222.42
1700082820	3222.35
1700082822	3222.28
1700082824	3222.21
1700082826	3222.14
1700082828	3222.08
1700082830	3222.01
1700082832	3221.94
1700082834	3221.87
1700082836	3221.80
1700082838	3221.74
1700082840	3221.67
1700082842	3221.60
1700082844	3221.53
1700082846	3221.46
1700082848	3221.39
1700082850	3221.33
1700082852	3221.26
1700082854	3221.19
1700082856	3221.12
1700082858	3221.05
1700082860	3220.98
1700082862	3220.92
1700082864	3220.85
1700082866	3220.78
1700082868	3220.71
1700082870	3220.64
1700082872	3220.57
1700082874	3220.50
1700082876	3220.43
1700082878	3220.36
1700082880	3220.30
1700082882	3220.23
1700082884	3220.16
1700082886	3220.09
1700082888	3220.02
1700082890	3219.95
1700082892	3219.88
1700082894	3219.81
1700082896	3219.74
1700082898	3219.67
1700082900	3219.60
1700082902	3219.54
1700082904	3219.47
1700082906	3219.39
1700082908	3219.33
1700082910	3219.25
1700082912	3219.19
1700082914	3219.12
1700082916	3219.05
1700082918	3218.98
1700082920	3218.91
1700082922	3218.84
1700082924	3218.77
1700082926	3218.70
1700082928	3218.63
1700082930	3218.56
1700082932	3218.49
1700082934	3218.42
1700082936	3218.35
1700082938	3218.28
1700082940	3218.21
1700082942	3218.14
1700082944	3218.07
1700082946	3217.99
1700082948	3217.92
1700082950	3217.86
1700082952	3217.79
1700082954	3217.71
1700082956	3217.64
1700082958	3217.57
1700082960	3217.50
1700082962	3217.43
1700082964	3217.36
1700082966	3217.29
1700082968	3217.22
1700082970	3217.15
1700082972	3217.08
1700082974	3217.01
1700082976	3216.94
1700082978	3216.87
1700082980	3216.80
1700082982	3216.73
1700082984	3216.65
1700082986	3216.58
1700082988	3216.51
1700082990	3216.44
1700082992	3216.37
1700082994	3216.30
1700082996	3216.22
1700082998	3216.15
1700083000	3216.08
1700083002	3216.01
1700083004	3215.94
1700083006	3215.87
1700083008	3215.79
1700083010	3215.72
1700083012	3215.65
1700083014	3215.58
1700083016	3215.51
1700083018	3215.44
1700083020	3215.36
1700083022	3215.29
1700083024	3215.22
1700083026	3215.15
1700083028	3215.08
1700083030	3215.01
1700083032	3214.94
1700083034	3214.86
1700083036	3214.79
